timestamp,source_ip,attack_type,confidence,evidence,latitude,longitude,country,city
"2026-04-21 22:22:00",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:00",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:00",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:59",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:59",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:59",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:59",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:57",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:57",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:57",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:56",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:56",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:56",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:56",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:56",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:55",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:55",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:55",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:55",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:54",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDRDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:21:54",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDRDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
